Binomial;BC_Mean;BC_CV;Tb;log10Mass;active;meanTe_sun;meanTe_shade;Te5;Te95;Breeding_Cycle;foraging.mode;Sex;Lab_ID;Latency
Sceloporus_occidentalis;NA;NA;35.9;1.487315416;0.020833333;11.16879712;10.85790635;-4.579114114;32.58059066;Breeding;Sit and Wait;F;Wingfield;NA
Sceloporus_occidentalis;NA;NA;35.9;1.487315416;0.087222222;35.57042852;31.16186338;22.63614195;66.19025397;Nonbreeding;Sit and Wait;F;Wingfield;NA
Sceloporus_occidentalis;NA;NA;35.9;1.487315416;0.083333333;31.58050098;29.01678158;19.58517735;53.25295958;Nonbreeding;Sit and Wait;F;Wingfield;NA
Sceloporus_occidentalis;NA;NA;35.9;1.487315416;0.109722222;28.59361275;24.95068302;11.6623354;61.71563167;Nonbreeding;Sit and Wait;F;Wingfield;NA
Sceloporus_pyrocephalus;9.599;NA;NA;1.164539002;NA;25.00548532;22.57650026;9.007546955;47.73493244;Breeding;NA;F;Hews;9
Sceloporus_undulatus;NA;NA;37;1.389353807;0.155555556;25.14901785;22.79808155;8.919029677;48.52823782;Breeding;Sit and Wait;F;Hews;NA
Sceloporus_undulatus;7.21;NA;37;1.389353807;0.061111111;37.74658055;31.74621173;12.04129159;79.30310609;Nonbreeding;Sit and Wait;F;John-Alder;NA
Sceloporus_undulatus;5.82;NA;37;1.389353807;0.134027778;29.35414871;23.77551075;7.306588107;70.47403017;Nonbreeding;Sit and Wait;F;John-Alder;NA
Sceloporus_undulatus;6.34;NA;37;1.389353807;0.052777778;40.26843975;34.20536398;15.75577846;77.11509806;Nonbreeding;Sit and Wait;F;John-Alder;NA
Sceloporus_undulatus;14.97;NA;37;1.389353807;0.056944444;37.74840089;31.74033953;14.52127549;78.25792639;Breeding;Sit and Wait;F;John-Alder;NA
Sceloporus_undulatus;6.4;NA;37;1.389353807;0.019444444;45.22070621;39.20886628;21.27271069;84.03701094;Nonbreeding;Sit and Wait;F;John-Alder;NA
Sceloporus_undulatus;NA;NA;37;1.389353807;0.135245902;25.88676772;21.0197021;4.820731158;66.00548704;Nonbreeding;Sit and Wait;F;John-Alder;NA
Sceloporus_undulatus;5.71;NA;37;1.389353807;0.0875;31.68173402;29.5756092;22.75569248;52.21739843;Breeding;Sit and Wait;F;John-Alder;NA
Sceloporus_undulatus;NA;NA;37;1.389353807;0.147222222;18.27157038;15.56515552;3.728693552;46.94289486;Breeding;Sit and Wait;F;John-Alder;NA
Sceloporus_undulatus;NA;NA;37;1.389353807;0.135416667;18.68513368;15.79104672;1.048897489;54.19625026;Nonbreeding;Sit and Wait;F;Klukowski;3
Sceloporus_undulatus;NA;NA;37;1.389353807;0.051388889;42.60717883;36.18135623;18.45288791;82.00107343;Nonbreeding;Sit and Wait;F;Klukowski;3
Sceloporus_undulatus;NA;NA;37;1.389353807;0.05;14.11986935;12.18634864;-0.471092671;36.99162837;Breeding;Sit and Wait;F;Klukowski;3
Sceloporus_undulatus;NA;NA;37;1.389353807;0.125;15.71984776;13.14010773;0.434203274;45.92070741;Breeding;Sit and Wait;F;Klukowski;3
Sceloporus_undulatus;NA;NA;37;1.389353807;0.168055556;23.50917049;19.72484981;4.402509293;55.43953711;Nonbreeding;Sit and Wait;F;Nelson;NA
Sceloporus_undulatus;NA;NA;37;1.389353807;0.145833333;29.17711188;23.7810717;5.635699642;65.61312319;Nonbreeding;Sit and Wait;F;Nelson;NA
Sceloporus_undulatus;NA;NA;37;1.389353807;0.168055556;23.50917049;19.72484981;4.402509293;55.43953711;Nonbreeding;Sit and Wait;F;Nelson;NA
Sceloporus_undulatus;NA;NA;37;1.389353807;0.025;10.73977633;9.553534744;-3.428151619;31.50292256;Breeding;Sit and Wait;F;Nelson;NA
Sceloporus_undulatus;NA;NA;37;1.389353807;0.119444444;21.17745841;16.82115286;0.837882398;58.18337937;Breeding;Sit and Wait;F;Nelson;NA
Sceloporus_undulatus;NA;NA;37;1.389353807;0.096335697;19.98312254;17.92017462;6.211215072;42.79857075;Nonbreeding;Sit and Wait;F;Nelson;NA
Sceloporus_undulatus;NA;NA;37;1.389353807;0.026388889;14.7432817;13.1941615;0.314369086;33.39189003;Breeding;Sit and Wait;F;Nelson;NA
Sceloporus_virgatus;20.56;NA;35;1.1008186;0.129166667;20.92431687;16.42149377;0.901239385;57.51692435;Nonbreeding;Sit and Wait;F;Hess;5
Sceloporus_virgatus;7.09;NA;35;1.1008186;0.006944444;7.983245131;6.599663828;-3.376817764;26.04879158;Nonbreeding;Sit and Wait;F;Hess;5
Sceloporus_virgatus;NA;NA;35;1.1008186;0.033333333;14.58791138;12.95259193;0.426579185;32.60697396;Breeding;Sit and Wait;F;Hess;5
Sceloporus_virgatus;3.96;NA;35;1.1008186;0.088888889;16.64459457;14.46061337;1.48032508;37.99730291;Breeding;Sit and Wait;F;Hess;5
Sceloporus_virgatus;NA;NA;35;1.1008186;0.109722222;16.82503917;14.16014746;-2.483105085;40.96709436;Breeding;Sit and Wait;F;Hews;NA
Sceloporus_virgatus;4.4;232.721946;35;1.1008186;0.094444444;15.96029441;11.93857851;-3.586528112;45.67034248;Breeding;Sit and Wait;F;Hews;4
Sphenodon_punctatus;1.8;37.26779962;NA;NA;NA;NA;NA;NA;NA;Nonbreeding;NA;F;Cree;10
Sphenodon_punctatus;2.5125;34.48662055;NA;NA;NA;NA;NA;NA;NA;Breeding;NA;F;Cree;10
Sphenodon_punctatus;0.5;98.99494937;NA;NA;NA;NA;NA;NA;NA;Nonbreeding;NA;F;Cree;10
Sphenodon_punctatus;0.8;31.44470593;NA;NA;NA;NA;NA;NA;NA;Breeding;NA;F;Cree;10
Sphenodon_punctatus;2.5;25.71478174;NA;NA;NA;NA;NA;NA;NA;Nonbreeding;NA;F;Cree;10
Sphenodon_punctatus;4.4375;34.01342839;NA;NA;NA;NA;NA;NA;NA;Breeding;NA;F;Cree;10
Sphenodon_punctatus;2.1625;42.04184172;NA;NA;NA;NA;NA;NA;NA;Nonbreeding;NA;F;Cree;10
Sphenodon_punctatus;1.525;60.72216124;NA;NA;NA;NA;NA;NA;NA;Breeding;NA;F;Cree;10
Sphenodon_punctatus;1.2381;92.11553382;NA;NA;NA;NA;NA;NA;NA;NA;NA;F;Cree;10
Sphenodon_punctatus;NA;NA;NA;NA;NA;NA;NA;NA;NA;Breeding;NA;F;Cree;10
Sphenodon_punctatus;7.75;82.61571836;NA;NA;NA;NA;NA;NA;NA;Breeding;NA;F;Cree;10
Sphenodon_punctatus;1.05;79.5394909;NA;NA;NA;NA;NA;NA;NA;Nonbreeding;NA;F;Cree;10
Sternotherus_odoratus;NA;NA;NA;NA;NA;NA;NA;NA;NA;Breeding;NA;F;Licht;NA
Sternotherus_odoratus;NA;NA;NA;NA;NA;NA;NA;NA;NA;Breeding;NA;F;Licht;NA
Sternotherus_odoratus;NA;NA;NA;NA;NA;NA;NA;NA;NA;Breeding;NA;F;Licht;NA
Sternotherus_odoratus;NA;NA;NA;NA;NA;NA;NA;NA;NA;Breeding;NA;F;Licht;NA
Sternotherus_odoratus;NA;NA;NA;NA;NA;NA;NA;NA;NA;Breeding;NA;F;Licht;NA
Sternotherus_odoratus;NA;NA;NA;NA;NA;NA;NA;NA;NA;Nonbreeding;NA;F;Licht;NA
Sternotherus_odoratus;NA;NA;NA;NA;NA;NA;NA;NA;NA;Breeding;NA;F;Licht;NA
Sternotherus_odoratus;NA;NA;NA;NA;NA;NA;NA;NA;NA;Nonbreeding;NA;F;Licht;NA
Sternotherus_odoratus;NA;NA;NA;NA;NA;NA;NA;NA;NA;Nonbreeding;NA;F;Licht;NA
Sternotherus_odoratus;NA;NA;NA;NA;NA;NA;NA;NA;NA;Nonbreeding;NA;F;Licht;NA
Testudo_graeca;NA;NA;NA;NA;NA;NA;NA;NA;NA;Nonbreeding;NA;F;Centre d'Etudes Biologiques de Chizé;NA
Testudo_graeca;NA;NA;NA;NA;NA;NA;NA;NA;NA;Breeding;NA;F;Centre d'Etudes Biologiques de Chizé;NA
Testudo_graeca;NA;NA;NA;NA;NA;NA;NA;NA;NA;Nonbreeding;NA;F;Centre d'Etudes Biologiques de Chizé;NA
Testudo_graeca;NA;NA;NA;NA;NA;NA;NA;NA;NA;Nonbreeding;NA;F;Centre d'Etudes Biologiques de Chizé;NA
Testudo_graeca;NA;NA;NA;NA;NA;NA;NA;NA;NA;Nonbreeding;NA;F;Centre d'Etudes Biologiques de Chizé;NA
Testudo_graeca;NA;NA;NA;NA;NA;NA;NA;NA;NA;Breeding;NA;F;Centre d'Etudes Biologiques de Chizé;NA
Testudo_graeca;NA;NA;NA;NA;NA;NA;NA;NA;NA;Nonbreeding;NA;F;Centre d'Etudes Biologiques de Chizé;NA
Testudo_graeca;NA;NA;NA;NA;NA;NA;NA;NA;NA;Breeding;NA;F;Centre d'Etudes Biologiques de Chizé;NA
Testudo_graeca;NA;NA;NA;NA;NA;NA;NA;NA;NA;Nonbreeding;NA;F;Centre d'Etudes Biologiques de Chizé;NA
Testudo_graeca;NA;NA;NA;NA;NA;NA;NA;NA;NA;Nonbreeding;NA;F;Centre d'Etudes Biologiques de Chizé;NA
Testudo_graeca;NA;NA;NA;NA;NA;NA;NA;NA;NA;Breeding;NA;F;Centre d'Etudes Biologiques de Chizé;NA
Testudo_horsfieldii;NA;NA;NA;NA;NA;NA;NA;NA;NA;Breeding;NA;F;Henen;NA
Testudo_horsfieldii;NA;NA;NA;NA;NA;NA;NA;NA;NA;Breeding;NA;F;Henen;NA
Testudo_horsfieldii;NA;NA;NA;NA;NA;NA;NA;NA;NA;Breeding;NA;F;Henen;NA
Testudo_horsfieldii;NA;NA;NA;NA;NA;NA;NA;NA;NA;Breeding;NA;F;Henen;NA
Thamnophis_sirtalis;NA;NA;NA;NA;NA;NA;NA;NA;NA;Breeding;NA;F;Crews;NA
Thamnophis_sirtalis;NA;NA;NA;NA;NA;NA;NA;NA;NA;Nonbreeding;NA;F;Crews;NA
Thamnophis_sirtalis;NA;NA;NA;NA;NA;NA;NA;NA;NA;Breeding;NA;F;Crews;NA
Thamnophis_sirtalis;NA;NA;NA;NA;NA;NA;NA;NA;NA;Breeding;NA;F;Crews;NA
Thamnophis_sirtalis;NA;NA;NA;NA;NA;NA;NA;NA;NA;Nonbreeding;NA;F;Crews;NA
Thamnophis_sirtalis;138.81;165.2150426;NA;NA;NA;NA;NA;NA;NA;Breeding;NA;F;Lutterschmidt;2
Thamnophis_sirtalis;104.93;66.95023864;NA;NA;NA;NA;NA;NA;NA;Nonbreeding;NA;F;Lutterschmidt;2
Thamnophis_sirtalis;NA;NA;NA;NA;NA;NA;NA;NA;NA;Breeding;NA;F;Mason;2
Thamnophis_sirtalis;NA;NA;NA;NA;NA;NA;NA;NA;NA;Breeding;NA;F;Mason;2
Thamnophis_sirtalis;NA;NA;NA;NA;NA;NA;NA;NA;NA;Nonbreeding;NA;F;Mason;2
Thamnophis_sirtalis;NA;NA;NA;NA;NA;NA;NA;NA;NA;Breeding;NA;F;Mason;2
Thamnophis_sirtalis;NA;NA;NA;NA;NA;NA;NA;NA;NA;Breeding;NA;F;Mason;2
Thamnophis_sirtalis;NA;NA;NA;NA;NA;NA;NA;NA;NA;Nonbreeding;NA;F;Mason;2
Thamnophis_sirtalis;NA;NA;NA;NA;NA;NA;NA;NA;NA;Nonbreeding;NA;F;Mason;2
Thamnophis_sirtalis;NA;NA;NA;NA;NA;NA;NA;NA;NA;Nonbreeding;NA;F;Mason;2
Thamnophis_sirtalis;NA;NA;NA;NA;NA;NA;NA;NA;NA;Nonbreeding;NA;F;Mason;2
Thamnophis_sirtalis;NA;NA;NA;NA;NA;NA;NA;NA;NA;Breeding;NA;F;Mason;2
Thamnophis_sirtalis;NA;NA;NA;NA;NA;NA;NA;NA;NA;Nonbreeding;NA;F;Mason;2
Thamnophis_sirtalis;NA;NA;NA;NA;NA;NA;NA;NA;NA;Breeding;NA;F;Mason;NA
Tiliqua_nigrolutea;NA;NA;34.8;3.160122606;0.06489071;31.63650134;26.76026143;1.480284732;80.11016977;Nonbreeding;NA;F;SM Jones;NA
Tiliqua_nigrolutea;NA;NA;34.8;3.160122606;0.053961749;34.8178501;28.7836026;3.991623312;82.13969505;Nonbreeding;NA;F;SM Jones;NA
Tiliqua_nigrolutea;NA;NA;34.8;3.160122606;0.06489071;31.63650134;26.76026143;1.480284732;80.11016977;Nonbreeding;NA;F;SM Jones;NA
Tiliqua_nigrolutea;NA;NA;34.8;3.160122606;0.074166667;24.12541983;22.79994228;10.95649565;47.65242123;Nonbreeding;NA;F;SM Jones;NA
Tiliqua_nigrolutea;NA;NA;34.8;3.160122606;0.053961749;34.8178501;28.7836026;3.991623312;82.13969505;Nonbreeding;NA;F;SM Jones;NA
Tiliqua_nigrolutea;NA;NA;34.8;3.160122606;0.056318681;37.99568035;31.09660834;10.3439962;81.39709901;Nonbreeding;NA;F;SM Jones;NA
Tiliqua_nigrolutea;NA;NA;34.8;3.160122606;0.056318681;37.99568035;31.09660834;10.3439962;81.39709901;Nonbreeding;NA;F;SM Jones;NA
Tiliqua_nigrolutea;NA;NA;34.8;3.160122606;0.038888889;36.82139877;30.43603144;6.11994035;85.01220343;Nonbreeding;NA;F;SM Jones;NA
Tiliqua_nigrolutea;NA;NA;34.8;3.160122606;0.025;41.05865833;35.35969576;8.590398907;90.41758044;Breeding;NA;F;SM Jones;NA
Tiliqua_nigrolutea;NA;NA;34.8;3.160122606;0.025;41.05865833;35.35969576;8.590398907;90.41758044;Breeding;NA;F;SM Jones;NA
Tiliqua_nigrolutea;NA;NA;34.8;3.160122606;0.025;41.05865833;35.35969576;8.590398907;90.41758044;Breeding;NA;F;SM Jones;NA
Tiliqua_nigrolutea;NA;NA;34.8;3.160122606;0.109722222;26.02199538;20.96810399;3.18674526;69.23467658;Breeding;NA;F;SM Jones;NA
Tiliqua_rugosa;NA;NA;35.3;3.089795715;0.115277778;25.96964337;20.86146179;3.227001813;68.9891791;Nonbreeding;active foraging;F;Watson;NA
Tiliqua_rugosa;NA;NA;35.3;3.089795715;0.115277778;25.96964337;20.86146179;3.227001813;68.9891791;Nonbreeding;active foraging;F;Watson;NA
Tiliqua_rugosa;NA;NA;35.3;3.089795715;0.07521645;35.67535314;30.36787767;19.58712927;73.76553401;Nonbreeding;active foraging;F;Watson;NA
Tiliqua_rugosa;NA;NA;35.3;3.089795715;0.069444444;29.80381189;26.40922663;11.30620993;65.66926463;Nonbreeding;active foraging;F;Watson;NA
Tiliqua_rugosa;NA;NA;35.3;3.089795715;0.045833333;32.96259671;29.60381217;14.27987732;68.83740739;Nonbreeding;active foraging;F;Watson;NA
Tiliqua_rugosa;NA;NA;35.3;3.089795715;0.069444444;36.47823325;29.854409;16.97985522;79.88612606;Breeding;active foraging;F;Watson;NA
Tiliqua_rugosa;NA;NA;35.3;3.089795715;0.094444444;29.29825546;25.06210593;9.754751788;67.59323505;Breeding;active foraging;F;Watson;NA
Tiliqua_rugosa;NA;NA;35.3;3.089795715;0.041666667;33.13840556;28.23055728;12.01459455;75.64529031;Breeding;active foraging;F;Watson;NA
Tiliqua_rugosa;NA;NA;35.3;3.089795715;0.043055556;40.40864848;33.92598212;18.43783387;82.26199784;Breeding;active foraging;F;Watson;NA
Trachemys_scripta;1.76;NA;NA;NA;NA;NA;NA;NA;NA;Breeding;NA;F;Bowden;5
Uromastyx_hardwickii;NA;NA;NA;2.759603727;NA;33.64083376;28.86666662;15.16717304;74.59118536;Breeding;NA;F;Qazi;NA
Uromastyx_hardwickii;NA;NA;NA;2.759603727;NA;35.36258144;29.70454514;16.53020077;69.9854744;Nonbreeding;NA;F;Qazi;NA
Uromastyx_hardwickii;NA;NA;NA;2.759603727;NA;28.64102272;24.82045965;8.864885469;67.59669302;Nonbreeding;NA;F;Qazi;NA
Uromastyx_hardwickii;NA;NA;NA;2.759603727;NA;31.02414849;28.41017896;18.95273286;54.73136848;Nonbreeding;NA;F;Qazi;NA
Uromastyx_hardwickii;NA;NA;NA;2.759603727;NA;36.34866638;30.29495276;15.39554801;78.49085868;Nonbreeding;NA;F;Qazi;NA
Uromastyx_hardwickii;NA;NA;NA;2.759603727;NA;25.34679343;21.5297141;7.109310062;62.40549051;Nonbreeding;NA;F;Qazi;NA
Uromastyx_hardwickii;NA;NA;NA;2.759603727;NA;24.32254862;20.58475501;3.040787114;62.76878301;Nonbreeding;NA;F;Qazi;NA
Uromastyx_hardwickii;NA;NA;NA;2.759603727;NA;34.63231948;29.64952052;7.720670871;80.1775918;Nonbreeding;NA;F;Qazi;NA
Uromastyx_hardwickii;NA;NA;NA;2.759603727;NA;25.61457861;22.23387892;5.86484992;64.95381665;Nonbreeding;NA;F;Qazi;NA
Uromastyx_hardwickii;NA;NA;NA;2.759603727;NA;25.16359224;21.98120674;5.328849749;63.75875441;Nonbreeding;NA;F;Qazi;NA
Uromastyx_hardwickii;NA;NA;NA;2.759603727;NA;29.18573008;25.78848294;6.709018069;71.80515156;Breeding;NA;F;Qazi;NA
Uromastyx_hardwickii;NA;NA;NA;2.759603727;NA;24.18312957;20.43649879;7.732136891;59.00474619;Breeding;NA;F;Qazi;NA
Uromastyx_hardwickii;NA;NA;NA;2.759603727;NA;22.22937024;19.32400335;7.347515232;51.49108811;Breeding;NA;F;Qazi;NA
Uromastyx_hardwickii;NA;NA;NA;2.759603727;NA;24.73208668;21.082638;5.905425204;52.50723834;Breeding;NA;F;Qazi;NA
Uromastyx_hardwickii;NA;NA;NA;2.759603727;NA;34.71873214;31.01886057;20.79898122;58.66355202;Breeding;NA;F;Qazi;NA
Uromastyx_hardwickii;NA;NA;NA;2.759603727;NA;24.73208668;21.082638;5.905425204;52.50723834;Breeding;NA;F;Qazi;NA
Uromastyx_hardwickii;NA;NA;NA;2.759603727;NA;21.38580145;17.73713446;4.183403832;46.25694287;Breeding;NA;F;Qazi;NA
Urosaurus_ornatus;NA;NA;36.8;1.067599016;0;14.95334985;11.49914684;1.655753862;35.22367947;Breeding;Sit and Wait;F;MC Moore;1
Urosaurus_ornatus;NA;NA;36.8;1.067599016;0.25;20.4393007;15.9926748;4.817421997;42.86225105;Breeding;Sit and Wait;F;MC Moore;1
Urosaurus_ornatus;NA;NA;36.8;1.067599016;0.125;16.22116863;14.12097978;4.293505191;37.91238907;Breeding;Sit and Wait;F;MC Moore;1
Urosaurus_ornatus;NA;NA;36.8;1.067599016;0.25;21.57044475;17.74199365;6.533206992;45.85417803;Breeding;Sit and Wait;F;MC Moore;1
Urosaurus_ornatus;NA;NA;36.8;1.067599016;0.25;21.57044475;17.74199365;6.533206992;45.85417803;Breeding;Sit and Wait;F;MC Moore;30
Urosaurus_ornatus;NA;NA;36.8;1.067599016;0;3.955809846;3.003879409;-3.963306221;20.14571291;Breeding;Sit and Wait;F;MC Moore;30
Urosaurus_ornatus;NA;NA;36.8;1.067599016;0;14.95334985;11.49914684;1.655753862;35.22367947;Breeding;Sit and Wait;F;MC Moore;1
Urosaurus_ornatus;NA;NA;36.8;1.067599016;0;8.785913361;6.629745743;-2.284928579;27.29775768;Breeding;Sit and Wait;F;MC Moore;3
Urosaurus_ornatus;4.553;NA;36.8;1.067599016;0;11.52454955;11.64004438;4.771458447;26.2981816;Breeding;Sit and Wait;F;MC Moore;3
Urosaurus_ornatus;20.462;NA;36.8;1.067599016;0;8.785913361;6.629745743;-2.284928579;27.29775768;Breeding;Sit and Wait;F;MC Moore;3
Uta_stansburiana;NA;NA;38;1.195135671;0;3.977643284;3.060607738;-4.004035459;20.30467273;Breeding;Sit and Wait;F;DeNardo;NA
Uta_stansburiana;NA;NA;38;1.195135671;0.208333333;23.26090383;21.51841399;12.64532325;45.39643125;Breeding;Sit and Wait;F;DeNardo;NA
Uta_stansburiana;NA;NA;38;1.195135671;0.166666667;33.20942356;29.54287976;22.91907751;53.18906031;Breeding;Sit and Wait;F;DeNardo;NA
Varanus_albigularis;NA;NA;32.3;4.175670225;0;35.56074301;32.34114389;21.20674034;62.10182707;Nonbreeding;active foraging;F;Phillips;NA
Varanus_albigularis;NA;NA;32.3;4.175670225;0;10.26362047;10.8066607;2.547377478;27.60073495;Nonbreeding;active foraging;F;Phillips;NA
Varanus_albigularis;NA;NA;32.3;4.175670225;0.125;16.55201079;16.85407525;7.323282538;37.32729312;Nonbreeding;active foraging;F;Phillips;NA
Varanus_albigularis;NA;NA;32.3;4.175670225;0.125;13.54414082;13.56701581;3.945317177;33.95097983;Nonbreeding;active foraging;F;Phillips;NA
Varanus_albigularis;NA;NA;32.3;4.175670225;0.083333333;30.80214301;28.37479759;16.87090902;55.59317141;Nonbreeding;active foraging;F;Phillips;NA
Varanus_albigularis;NA;NA;32.3;4.175670225;0.083333333;19.14902553;18.39873971;8.284185966;41.52791067;Nonbreeding;active foraging;F;Phillips;NA
Varanus_albigularis;NA;NA;32.3;4.175670225;0.083333333;25.4822271;23.83313181;12.72450218;49.19974089;Nonbreeding;active foraging;F;Phillips;NA
Varanus_albigularis;NA;NA;32.3;4.175670225;0.0625;30.00045225;27.87350272;14.22349507;56.80254591;Nonbreeding;active foraging;F;Phillips;NA
Varanus_albigularis;NA;NA;32.3;4.175670225;0.083333333;28.14218506;26.1039647;13.01295325;54.54825297;Nonbreeding;active foraging;F;Phillips;NA
Varanus_albigularis;NA;NA;32.3;4.175670225;0.083333333;25.4822271;23.83313181;12.72450218;49.19974089;Nonbreeding;active foraging;F;Phillips;NA
Varanus_albigularis;NA;NA;32.3;4.175670225;0.083333333;33.85304725;30.95450104;22.01391282;57.62953143;Nonbreeding;active foraging;F;Phillips;NA
Varanus_albigularis;NA;NA;32.3;4.175670225;0.031944444;31.77498864;29.27970603;20.66408115;63.24064895;Nonbreeding;active foraging;F;Phillips;NA
Varanus_albigularis;NA;NA;32.3;4.175670225;0.015277778;33.91364663;32.66504084;24.50368626;57.31019173;Nonbreeding;active foraging;F;Phillips;NA
Varanus_albigularis;NA;NA;32.3;4.175670225;0.031944444;31.77498864;29.27970603;20.66408115;63.24064895;Nonbreeding;active foraging;F;Phillips;NA
Varanus_albigularis;NA;NA;32.3;4.175670225;0.030555556;31.19501009;28.94646248;20.76497189;60.30176595;Nonbreeding;active foraging;F;Phillips;NA
Varanus_albigularis;NA;NA;32.3;4.175670225;0.0375;30.50103351;28.01432236;19.16590731;63.2504049;Breeding;active foraging;F;Phillips;NA
Varanus_albigularis;NA;NA;32.3;4.175670225;0.0375;30.50103351;28.01432236;19.16590731;63.2504049;Breeding;active foraging;F;Phillips;NA
Vipera_aspis;NA;NA;NA;NA;NA;NA;NA;NA;NA;Nonbreeding;NA;F;Bradshaw;NA
Vipera_aspis;NA;NA;NA;NA;NA;NA;NA;NA;NA;Breeding;NA;F;Bradshaw;NA
Zootoca_vivipara;NA;NA;34.3;1.02403413;0.093055556;27.88567902;25.72560611;21.87173921;47.35381794;Nonbreeding;Sit and Wait;F;Dufaure;1440
Zootoca_vivipara;NA;NA;34.3;1.02403413;0.093055556;27.88567902;25.72560611;21.87173921;47.35381794;Nonbreeding;Sit and Wait;F;Dufaure;1440
Zootoca_vivipara;NA;NA;34.3;1.02403413;0.083333333;32.75666264;29.04097889;22.56625891;53.4263734;Nonbreeding;Sit and Wait;F;Dufaure;1440
Zootoca_vivipara;NA;NA;34.3;1.02403413;0.073848238;26.39780508;24.6041459;21.11622412;42.75826148;Breeding;Sit and Wait;F;Dufaure;1440
Zootoca_vivipara;NA;NA;34.3;1.02403413;0.073848238;26.39780508;24.6041459;21.11622412;42.75826148;Nonbreeding;Sit and Wait;F;Dufaure;1440
Zootoca_vivipara;NA;NA;34.3;1.02403413;0.073848238;26.39780508;24.6041459;21.11622412;42.75826148;Nonbreeding;Sit and Wait;F;Dufaure;1440
Zootoca_vivipara;NA;NA;34.3;1.02403413;0.113787879;27.38495396;24.53752883;20.06516737;48.91284504;Nonbreeding;Sit and Wait;F;Dufaure;1440
Zootoca_vivipara;NA;NA;34.3;1.02403413;0.12797619;29.10546142;25.69884635;20.25868417;53.14439795;Nonbreeding;Sit and Wait;F;Dufaure;1440
Zootoca_vivipara;NA;NA;34.3;1.02403413;0.111036036;29.42436618;26.44323667;21.44973681;52.99618564;Breeding;Sit and Wait;F;Dufaure;1440
Zootoca_vivipara;NA;NA;34.3;1.02403413;0.1109375;27.66453158;25.07465503;20.1586581;47.98204446;Breeding;Sit and Wait;F;Dufaure;1440
Zootoca_vivipara;NA;NA;34.3;1.02403413;0.1109375;27.66453158;25.07465503;20.1586581;47.98204446;Breeding;Sit and Wait;F;Dufaure;1440
Zootoca_vivipara;NA;NA;34.3;1.02403413;0.1109375;27.66453158;25.07465503;20.1586581;47.98204446;Breeding;Sit and Wait;F;Dufaure;1440
Zootoca_vivipara;NA;NA;34.3;1.02403413;0.1109375;27.66453158;25.07465503;20.1586581;47.98204446;Breeding;Sit and Wait;F;Dufaure;1440
Acrochordus_granulatus;NA;NA;NA;NA;NA;NA;NA;NA;NA;Nonbreeding;NA;M;Licht;NA
Acrochordus_granulatus;NA;NA;NA;NA;NA;NA;NA;NA;NA;Nonbreeding;NA;M;Licht;NA
Acrochordus_granulatus;NA;NA;NA;NA;NA;NA;NA;NA;NA;Nonbreeding;NA;M;Licht;NA
Acrochordus_granulatus;NA;NA;NA;NA;NA;NA;NA;NA;NA;Nonbreeding;NA;M;Licht;NA
Acrochordus_granulatus;NA;NA;NA;NA;NA;NA;NA;NA;NA;Nonbreeding;NA;M;Licht;NA
Acrochordus_granulatus;NA;NA;NA;NA;NA;NA;NA;NA;NA;Breeding;NA;M;Licht;NA
Acrochordus_granulatus;NA;NA;NA;NA;NA;NA;NA;NA;NA;Breeding;NA;M;Licht;NA
Acrochordus_granulatus;NA;NA;NA;NA;NA;NA;NA;NA;NA;Breeding;NA;M;Licht;NA
Acrochordus_granulatus;NA;NA;NA;NA;NA;NA;NA;NA;NA;Breeding;NA;M;Licht;NA
Acrochordus_granulatus;NA;NA;NA;NA;NA;NA;NA;NA;NA;Breeding;NA;M;Licht;NA
Acrochordus_granulatus;NA;NA;NA;NA;NA;NA;NA;NA;NA;Breeding;NA;M;Licht;NA
Acrochordus_granulatus;NA;NA;NA;NA;NA;NA;NA;NA;NA;Breeding;NA;M;Licht;NA
Acrochordus_granulatus;NA;NA;NA;NA;NA;NA;NA;NA;NA;Breeding;NA;M;Licht;NA
Acrochordus_granulatus;NA;NA;NA;NA;NA;NA;NA;NA;NA;Breeding;NA;M;Licht;NA
Agkistrodon_contortrix;NA;NA;NA;NA;NA;NA;NA;NA;NA;Nonbreeding;NA;M;Murdock, Univ Wyoming;NA
Agkistrodon_contortrix;NA;NA;NA;NA;NA;NA;NA;NA;NA;Nonbreeding;NA;M;Murdock, Univ Wyoming;NA
Agkistrodon_contortrix;NA;NA;NA;NA;NA;NA;NA;NA;NA;Nonbreeding;NA;M;Murdock, Univ Wyoming;NA
Agkistrodon_contortrix;NA;NA;NA;NA;NA;NA;NA;NA;NA;Nonbreeding;NA;M;Murdock, Univ Wyoming;NA
Agkistrodon_contortrix;NA;NA;NA;NA;NA;NA;NA;NA;NA;Nonbreeding;NA;M;Murdock, Univ Wyoming;NA
Agkistrodon_contortrix;NA;NA;NA;NA;NA;NA;NA;NA;NA;Nonbreeding;NA;M;Murdock, Univ Wyoming;NA
Agkistrodon_contortrix;NA;NA;NA;NA;NA;NA;NA;NA;NA;Nonbreeding;NA;M;Murdock, Univ Wyoming;NA
Agkistrodon_contortrix;NA;NA;NA;NA;NA;NA;NA;NA;NA;Nonbreeding;NA;M;Murdock, Univ Wyoming;NA
Agkistrodon_contortrix;NA;NA;NA;NA;NA;NA;NA;NA;NA;Breeding;NA;M;Murdock, Univ Wyoming;NA
